file_name,spotify_track_id,lyric
kiếp nào có yêu nhau - hà trần.mp3,0fwfuUHgyuso5WmocG8LFE,"đừng nhìn anh nữa em ơi
hoa xanh đã phai rồi
hương trinh đã tan rồi
đừng nhìn em đừng nhìn em nữa anh ơi
đôi mi đã buông xuôi
môi nhân đã quên cười
hẳn người thôi đã quên ta
trăng thu gãy đôi bờ
chim bay xứ xa mờ
gặp người chẳng gặp người chẳng nhắn cho ta
hoa xanh đã bơ vơ
đêm sâu gối ơ thờ
kiếp nào có yêu nhau
thì xin tìm đến mai sau
hoa xanh khi chưa nở
tình xanh khi chưa lo sợ
bao giờ có yêu nhau
thì xin gạt hết thương đau
anh ơi anh đâu rồi
anh ơi anh đâu rồi
đừng nhìn nhau nữa anh ơi
xa nhau đã xa rồi
quên nhau đã quên rồi
còn nhìn chi còn nhìn chi nữa anh ơi
nước mắt đã buông rơi
theo tiếng hát qua đời
kiếp nào có yêu nhau
thì xin tìm đến mai sau
hoa xanh khi chưa nở
tình xanh khi chưa lo sợ
bao giờ có yêu nhau
thì xin gạt hết thương đau
anh ơi anh đâu rồi
anh ơi anh đâu rồi
đừng nhìn nhau nữa anh ơi
xa nhau đã xa rồi
quên nhau đã quên rồi
còn nhìn chi còn nhìn chi nữa anh ơi
nước mắt đã buông rơi
theo tiếng hát qua đời
đừng nhìn nhau nữa
anh ơi"
phía sau ánh sáng - hoàng thùy linh.mp3,0FZFDVbL8Lt5vSUBymy30J,"đêm nay em lại lung linh
bao nhiêu ánh mắt dõi theo
nơi đây ngập tràn ánh sáng tiếng nhạc
đã có những lúc muốn nhỏ nhoi
đôi chân thôi mệt mài đi về phía ánh sáng
bỏ lại những guồng quay bao bon chen mệt nhoài quá
về phía bình yên
muốn lấp những tháng ngày không lo toan suy tư nhiều
sao đôi khi không thể
vứt hết những áp lực chọn một ngày mình là không tên
lấp lánh những ánh đèn đâu ai hay những muộn phiền
có những lúc riêng ta
chới với những ước vọng để rồi ngày từng ngày ai hay"
say you do - jsol.mp3,0G4lhMvlFRY4S113ftzGO1,"ta gặp nhau một chiều thu tháng mười
vì nụ cười ấy cho em nhớ mong từng ngày
la là la là là la là
đêm về nghe lòng thương anh mất rồi
ngại vì mình con gái phải làm sao
la là la là la lá
lỡ buông lời yêu anh sợ anh xa lánh
biết sao giờ vì chỉ thấy nắng trong tim mình
say you do you do
lỡ mai mình yêu nhau
đừng cho anh ngóng những trưa hẹn dù trời nắng hay mưa trên đầu
say you do say you do
đêm về nghe lòng thương anh mất rồi
ngại vì mình con gái phải làm sao
trời ơi trời ơi
lỡ buông lời yêu anh em sợ anh em xa lánh
biết sao giờ vì chỉ thấy nắng trong tim mình
say you do you do
lỡ mai mình yêu nhau
đừng cho anh ngóng những trưa hẹn dù trời nắng hay mưa trên đầu
say you do say you do
em nằm mơ nói tiếng yêu anh
vì mai là thức giấc sẽ không dám cho anh một ngàn tiếng ca
em anh yêu anh em em anh yêu anh em hey yeah yeah yeah
lỡ buông lời yêu em sợ em xa lánh
biết sao giờ vì chỉ thấy nắng trong tim mình
say you do say you do
say you do say you do
say you do say you do
say you do say you do
lỡ buông lời yêu anh em sợ anh em xa lánh
biết sao giờ vì chỉ thấy nắng trong tim mình
say you do say you do"
finding you - chi pu.mp3,0g7d8Y9Y2BP8qFZDzngnSz,"sao anh đến đây sao em ở đây
định mệnh mình phải gặp nhau
em đã thấy yêu anh chưa muốn yêu
mình dành thời gian để tìm hiểu
waiting for you
i ve seen it through
cause baby i know you ou ou you ou ou
lạc vào cơn ái
chìm trong mê đắm
là em khi thấy
người em yêu đấy
dù anh chưa thích
rồi cũng sẽ thích
chẳng một ai có thể từ chối
sự chân thành và một tình yêu to lớn
nếu vũ trụ ngừng trôi
nếu trái đất này ngừng quay
em vẫn sẽ đi tìm
em vẫn sẽ đi kiếm anh cho dù
nếu vũ trụ ngừng trôi
nếu trái đất này ngừng quay
em vẫn sẽ đi tìm
em vẫn sẽ đi kiếm anh finding you
yeah i just wanna spend my time to stay in your arms babe huh
you re the one who i m looking for
imma type of girl who wanna take control
i will remember you
you will remember me
we re tied up with each other by this sicko melody
lạc vào cơn ái
chìm trong mê đắm
là em khi thấy
người em yêu đấy
dù anh chưa thích
rồi cũng sẽ thích
chẳng một ai có thể từ chối
sự chân thành và một tình yêu to lớn
nếu vũ trụ ngừng trôi
nếu trái đất này ngừng quay
em vẫn sẽ đi tìm
em vẫn sẽ đi kiếm anh cho dù
nếu vũ trụ ngừng trôi
nếu trái đất này ngừng quay
em vẫn sẽ đi tìm
em vẫn sẽ đi kiếm anh finding you ou you ou
kiếm anh finding you ou you ou
em sẽ đi em sẽ đi kiếm kiếm
em sẽ đi em sẽ đi kiếm kiếm anh
em sẽ đi em sẽ đi kiếm kiếm"
vùng trời bình yên - 25th làn sóng xanh - wren evans.mp3,0GK08mH581PHdFhFwghD7V,"thốt lên vì người làm ta phải thốt lên câu yêu đời
mỗi đêm vùng trời bình yên trở gió lung lay tâm hồn
này thì bao câu ca anh ôm chặt em ơi đêm nay anh lỡ si tình
nếu em là gió thì hãy cuốn đi tơ vương nơi đây
thốt lên chỉ một lần thôi phải thốt lên câu yêu đời
baby mỗi đêm mỗi đêm yeah mà bình thường đâu có sến khi anh buông lời
này thì bao câu ca anh ôm chặt em ơi đêm nay anh lỡ si tình
nếu em là gió thì hãy cuốn đi tơ vương nơi đây
từng vòng tay trao hơi ấm rộn rã đón tin mừng vui gặp gỡ
trong ngày mới nắng say tình dâng ngập lối
nắng len qua hàng cây gió mơn man đùa lả lơi đàn bướm
bước chân vui hạnh phúc nắm tay ta về vùng trời bình yên
mây lang thang buồn trôi nặng mang ưu tư khát khao trong tim tháng ngày
theo mưa rơi lạnh căm từng đêm anh nghe xót xa em ơi có hay
giữa bóng tối chập chùng tình anh như giấc mơ xanh bao hi vọng
dẫn lối bước em về dìu anh qua đắng cay
xua mây đen tàn nhanh mặt trời bừng tia nắng tươi lung linh ấm nồng
khi cơn mưa vụt qua tình yêu đưa ta thoát cơn phong ba bão giông
khuất lấp những đêm dài mặt trời luôn chiếu soi cho em yêu đời
xóa hết những nghi ngờ tình yêu như khúc ca
tìm đâu cơ duyên nào cho ta chung bước
mà chẳng ai biết trước nếu mai là khó khăn ta ngại bước đến nơi bình yên
từng vòng tay trao hơi ấm rộn rã đón tin mừng vui gặp gỡ
trong ngày mới nắng say tình dâng ngập lối"
tiếng dương cầm trong đêm - miu lê.mp3,0gnQ4fqd1H29V6QertIXKU,"nguyễn văn chung
tình cờ em thấy anh
bỗng em vui như ngày xưa
vội ôm anh sau những
xa vời
từng dòng thư gửi anh
hỏi sao anh không trả lời
chợt nhìn thấy lệ rơi
trên mi buồn
nhìn vào đôi mắt anh
biết anh không
như ngày xưa
dường như đôi mắt ấy
nghẹn lời
chợt nhận ra vời anh
bóng em nay
chỉ còn trong ký ức
anh đi qua như ta
chưa từng quen
ngày xưa anh xa
khuất nơi chân trời
để bóng em
buồn vương một đời
để nhờ anh
từng đêm mưa tới
để lòng em
chơi vơi biển khơi
còn đâu yêu thương
dẫn anh quay về
vẫn chỉ em
lạc chân trên đường
có tiếng dương cầm
đâu réo rắc
dìu em đi
trong đêm gió mưa
buồn tênh
nhìn vào đôi mắt anh
biết anh không
như ngày xưa
dường như dôi mắt ấy
nghẹn lời
chợt nhận ra với anh
bóng em nay
chỉ còn trong ký ức
anh đi qua như ta
chưa từng quen
ngày xưa anh xa
khuất nơi chân trời
để bóng em
buồn vương một đời
để nhớ anh
từng đêm mưa tới
để lòng em
chơi vơi biển khơi
còn đâu yêu thương
dẫu anh quay về
vẫn chỉ em
lạc chân trên đường
có tiếng dương cầm
đâu réo rắc
dìu em đi
trong đêm gió mưa
buồn tênh
ngày xưa anh xa
khuất nơi chân trời
để bóng em
buồn vương một đời
để nhờ anh
từng đêm mưa tới
để lòng em
chơi vơi biển khơi
còn đâu yêu thương
dẫn anh quay về
vẫn chỉ em
lạc chân trên đường
có tiếng dương cầm
đâu réo rắc
dìu em đi
trong đêm gió mưa
buồn tênh
có tiếng dương cầm
đâu réo rắc
dìu em đi
trong đêm gió mưa
buồn tênh"
cái kết mở - guen.mp3,0GnwYo4eQwSWs88FMDgrAp,"giấu còn bao điều vẫn chưa
xong mọi thứ này sẽ đưa
đến nơi đâu
sẽ bao lâu
nến rượu vang và nước hoa
ánh đèn rơi màu thiết tha
đang chờ ai đến nơi đây
sẽ đợi em đến bao giờ
mơ mộng thêm một chút thôi
em và hoa rừng lá ru
chạy đi trốn đến nơi chân trời
đừng thức giấc sẽ mãi anh nhìn thấy
nhớ thương nhớ thương người
sâu vào trong nỗi niềm bao vết thương vẫn thế chưa lành
hồi kết là để bắt đầu
một chương mới anh vẽ muôn màu
chỉ có em với anh và bao giấc mơ vẫn thế trôi bồng
cảm xúc sẽ mãi mơ mộng hah hah ah
đến nơi đâu
sẽ bao lâu
nến rượu vang và nước hoa
ánh đèn rơi màu thiết tha
đang chờ ai đến nơi đây
sẽ đợi em đến bao giờ
mơ mộng thêm một chút thôi
em và hoa rừng lá ru
chạy đi trốn đến nơi chân trời
đừng thức giấc sẽ mãi anh nhìn thấy
nhớ thương nhớ thương người
sâu vào trong nỗi niềm bao vết thương vẫn thế chưa lành
hồi kết là để bắt đầu
một chương mới anh vẽ muôn màu
chỉ có em với anh và bao giấc mơ vẫn thế trôi bồng
cảm xúc sẽ mãi mơ mộng"
nói đi em cần gì - manbo.mp3,0Gox2M22btn7DTSewoqRB2,"anh cô đơn đã quá lâu
bởi vì theo em từ phía sau
anh luôn biết chắc vì mình sẽ chẳng đi đến đâu
em đang trong tay đi với ai
mình là thằng khờ chẳng giống ai
đôi khi đã lỡ rồi thì làm gì có đúng sai
trong con tim mình đau vài lần mình say alright
vậy thì cùng ngồi và nói thật lòng ra với anh
anh sẽ đi khỏi đây
khi em cần chi gọi anh
dù là lần cuối vậy thì cần gì em nói đi
bởi vì nhiều lúc có khó nói
thật lòng mình chỉ có muốn khóc
đừng vì nhiều thứ cứ nghĩ suy
nói đi em cần gì
đôi khi cô đơn khi thấy em
anh không quan tâm ai kế bên
vì người nào đó có lẽ tốt hơn so với anh
bởi vì nhiều lúc có khó nói
thật lòng mình chỉ có muốn khóc
đừng vì nhiều thứ cứ nghĩ suy
nói đi em cần gì
đôi khi cô đơn khi thấy em
anh không quan tâm ai kế bên
vì người nào đó có lẽ tốt hơn so với anh
anh phải đi khỏi đây
và chấp nhận rằng là em đã xa vòng tay
sẽ không hay nếu thấy em rơi nước mắt
và điều anh chắc có thể là nút thắt trong tim không nên yuh
nhiều khoảng khắc sẽ nhớ về nhau
nên thêm vài lần nhắc phải khiến mình đau yuh
vài người nói rồi cũng sẽ quên nên anh thà tự dối mình sẽ dễ hơn uh
linh hồn lẫn cả thể xác anh dần trở nên vô hồn như một kẻ khác
khi đôi mắt anh đã nhắm lại
mong rằng tình yêu không còn gì để mà vướng lại
cho dù trong tương lai em có thương ai
anh sẽ nghe em nói chỉ trong đêm nay
dù là lần cuối ngồi cùng nhau vậy
vậy thì cần gì em nói đi
bởi vì nhiều lúc có khó nói
thật lòng mình chỉ có muốn khóc
đừng vì nhiều thứ cứ nghĩ suy
nói đi em cần gì
đôi khi cô đơn khi thấy em
anh không quan tâm ai kế bên
vì người nào đó có lẽ tốt hơn so với anh
bởi vì nhiều lúc có khó nói
thật lòng mình chỉ có muốn khóc
đừng vì nhiều thứ cứ nghĩ suy
nói đi em cần gì
đôi khi cô đơn khi thấy em
anh không quan tâm ai kế bên
vì người nào đó có lẽ tốt hơn so với anh
bởi vì nhiều lúc có khó nói
thật lòng mình chỉ có muốn khóc
đừng vì nhiều thứ cứ nghĩ suy
nói đi em cần gì
đôi khi cô đơn khi thấy em
anh không quan tâm ai kế bên
vì người nào đó có lẽ tốt hơn so với anh
bởi vì nhiều lúc có khó nói
thật lòng mình chỉ có muốn khóc
đừng vì nhiều thứ cứ nghĩ suy
nói đi em cần gì
đôi khi cô đơn khi thấy em
anh không quan tâm ai kế bên
vì người nào đó có lẽ tốt hơn so với anh"
chiều nghe biển khóc - phương phương thảo.mp3,0GPfnlWxI9dkPWzSPlb1FD,"một chiều nào bơ vơ trên cát
nhìn em đang ngây thơ xoã tóc hững hờ
ngày lại ngày tôi hay ra đó
tìm kiếm chỉ có mỗi riêng người
những dốc đá em hay đi qua
thì tôi đây đi ra chờ sẵn lâu rồi
bóng dáng đó tôi hay theo sau
chiều nay sao bóng bỏ đi rồi
giờ một mình lang thang trên cát
lòng tôi như đang nghe biển khóc âm thầm
rồi tình này như bao cơn sóng
ngày tháng sóng đến khóc bên bờ
những phiến đá trăm năm yêu ai
chờ ai cho hôm nay trời đất hao mòn
đếm những dấu chân hôm nao em đi
chiều nay dấu đã phai rồi
cho tôi xin cơn sóng chỉ xô bờ
đừng quay ra khơi cho tình phải bơ vơ
cho tôi xin cơn gió hãy ru hời
đại dương trong tim tôi đừng khóc
cho tôi xin em vẫn đứng bên đời
để cho con tim tôi còn mãi chơi vơi
cho tôi xin em tóc xoã trong chiều
biển xanh muôn đời đẹp mãi
hah hah
hah hah
giờ một mình lang thang trên cát
lòng tôi như đang nghe biển khóc âm thầm
rồi tình này như bao cơn sóng
ngày tháng sóng đến khóc bên bờ
những phiến đá trăm năm yêu ai
chờ ai cho hôm nay trời đất hao mòn
đếm những dấu chân hôm nao em đi
chiều nay dấu đã phai rồi
cho tôi xin cơn sóng chỉ xô bờ
đừng quay ra khơi cho tình phải bơ vơ
cho tôi xin cơn gió hãy ru hời
đại dương trong tim tôi đừng khóc
cho tôi xin em vẫn đứng bên đời
để cho con tim tôi còn mãi chơi vơi
cho tôi xin em tóc xoã trong chiều
biển xanh muôn đời đẹp mãi
hah hah
hah hah
một chiều nào bơ vơ trên cát
nhìn em đang ngây thơ xoã tóc hững hờ
ngày lại ngày tôi hay ra đó
tìm kiếm chỉ có mỗi riêng người
những dốc đá em hay đi qua
thì tôi đây đi ra chờ sẵn lâu rồi
bóng dáng đó tôi hay theo sau
chiều nay sao bóng bỏ đi rồi
bóng dáng đó tôi hay theo sau
chiều nay sao bóng bỏ đi rồi
bóng dáng đó tôi hay theo sau
chiều nay sao bóng bỏ đi rồi"
sao chẳng nói chia tay - bozitt.mp3,0Gr0QUruFiIem89GhDO5sT,"lời chia tay mà em chưa nói ra
anh cũng đã biết từ lâu chỉ sợ điều đó xảy ra
tại sao bao nhiêu cố gắng cũng chẳng thể làm em như xưa
giờ những quan tâm từ anh sao thấy dư thừa
tại sao anh lòng đau nhưng chẳng buông
vẫn luôn tỏ ra mình vui mặc dù anh đang rất buồn
tình yêu đâu ai biết trước một ngày chúng ta sẽ thế này
anh cũng chẳng muốn nhốt em trong chuyện tình ta
cớ sao người chẳng nói chia tay người dày vò anh đấy
khi cạnh bên mà sao cách xa như vậy
anh đã làm gì sai phải không em tình mình còn đang ấm êm
sao giờ em đã hết yêu rồi
sớm mai người sẽ yêu thêm ai còn anh nơi đây mãi
giữ hình bóng người theo suốt tháng năm dài
chỉ muốn mai này người sẽ ấm êm và nụ cười tươi ấy thêm
hạnh phúc sẽ không ưu phiền như bây giờ
anh lòng đau nhưng chẳng buông
cố tỏ ra mình vui nhưng thật sự anh đang rất buồn
tình yêu đâu ai biết trước một ngày chúng ta sẽ thế này
anh cũng chẳng muốn nhốt em vào chuyện tình ta
cớ sao người chẳng nói chia tay người dày vò anh đấy
khi cạnh bên mà sao cách xa như vậy
anh đã làm gì sai phải không em tình mình còn đang ấm êm
sao giờ em đã hết yêu rồi
sớm mai người sẽ yêu thêm ai còn anh nơi đây mãi
giữ hình bóng người theo suốt tháng năm dài
chỉ muốn mai này người sẽ ấm êm và nụ cười tươi ấy thêm
hạnh phúc sẽ không ưu phiền
cớ sao người chẳng nói chia tay người dày vò anh đấy
khi cạnh bên mà sao cách xa như vậy
anh đã làm gì sai phải không em tình mình còn đang ấm êm
sao giờ em chẳng còn yêu anh
sớm mai người sẽ yêu thêm ai còn anh nơi đây mãi
giữ hình bóng người theo suốt tháng năm dài
chỉ muốn mai này người sẽ ấm êm và nụ cười tươi ấy thêm
hạnh phúc sẽ không ưu phiền như bây giờ"
những ngày vắng em - thái đinh.mp3,0GRGLmylQ5ZK4UueAsrGRZ,"em à
nếu mai này rời xa
em có mang hình dung về anh
kí ức em liệu có còn trong xanh
anh thì
vẫn như là mọi khi
tìm vài đồ uống chờ hoàng hôn xuống
lượn vài con phố chìm
trong ánh sương mờ
ngày từng ngày vẫn lối cũ quen thuộc
bàn tay anh vơi đi một chút hương
anh giờ đây thôi mộng mơ
và thôi không nhớ phút giây tình cờ
tạm quên đi những lời ca vu vơ
và gió vẫn khẽ nhắc trên đường về
từ khi bước chân anh ngang qua lẻ loi
anh mỉm cười nghe chơi vơi
gom bao yêu thương còn đây nhỏ nhoi
anh vẫn một mình trong từng cuộc vui
tự mình đón ban mai
riêng anh trong ngày mới
mình anh với thế giới này
tập sống nốt những tháng ngày vắng em
ngày từng ngày vẫn lối cũ quen thuộc
bàn tay anh vơi đi một chút hương
anh giờ đây thôi mộng mơ
và thôi không nhớ phút giây tình cờ
tạm quên đi những lời ca vu vơ
và gió vẫn khẽ nhắc trên đường về
từ khi bước chân anh ngang qua lẻ loi
anh mỉm cười nghe chơi vơi
gom bao yêu thương còn đây nhỏ nhoi
anh vẫn một mình trong từng cuộc vui
tự mình đón ban mai
riêng anh trong ngày mới
mình anh với thế giới này
tập sống nốt những tháng ngày vắng em
và gió vẫn khẽ nhắc trên đường về
từ khi bước chân anh ngang qua lẻ loi
anh mỉm cười nghe chơi vơi
gom bao yêu thương còn đây nhỏ nhoi
anh vẫn một mình trong từng cuộc vui
tự mình đón ban mai
riêng anh trong ngày mới
mình anh với thế giới này
tập sống nốt những tháng ngày vắng em
mình anh với thế giới này
tập sống nốt những tháng ngày
vắng em"
cung đường lẻ loi - lãng.mp3,0gtckJallsCSE6kcarqW65,"yeah hah
yeah yeah yeah yeah yeah yeah yeah yeah
ah hah
hah hah hah hah hah hah hah hah hah
hah hah hah hah hah hah hah hah hah
na na na na na
nào ai mong đớn đau cho mình bao giờ cho mình bao giờ
thả lời theo gió mây u buồn ngẩn ngơ u buồn ngẩn ngơ
chào ánh nắng sớm mai trong sự lo sợ trong sự lo sợ
sợ ngày mai vắng em cung đường lẻ loi cung đường lẻ loi
tr trôi như con gió nhẹ nhàng
đ đâu ai muốn sớm lụi tàn
để anh trao nụ hôn trên môi
và em chỉ cần ngồi sau anh thôi
ta đi theo ánh nắng lướt vi vu
ai chả có lúc suy tư
và dù đường xa anh có đôi mắt em kề bên
anh không thể sống nếu không biết yêu biết thương
biết khóc biết cười biết khóc biết cười
anh chỉ là mang lời ca này đi cứu chữa lấy thế gian đầy tổn thương
để linh hồn trong sạch như bông sen
lời ca này sẽ ngàn đời bên em
ah ah ah ah ah ah ah ah ah ah
anh không thể sống nếu không biết yêu biết thương
biết khóc biết cười
anh chỉ là mang lời ca này đi cứu chữa lấy thế gian đầy tổn thương
nào ai mong đớn đau cho mình bao giờ cho mình bao giờ
thả lời theo gió mây u buồn ngẩn ngơ u buồn ngẩn ngơ
chào ánh nắng sớm mai trong sự lo sợ trong sự lo sợ
sợ ngày mai vắng em cung đường lẻ loi cung đường lẻ loi"
the party never ends - wxrdie.mp3,0GV9VvMEfOnlnHTLkifvWH,"the party never ends
the party never ends
the party never ends
the party never ends
tell me what your name yeh
my mind s goin insane yeh
dont want to play a game yeh
so please dont fck me for my fame yeh
tiệc vừa bắt đầu đừng rời xa anh khi màu son còn chưa phai
tràn ngập sắc màu tựa vào anh khi em cần lấy bờ vai
dance on my flow liệu em có đang cảm thấy giai điệu này hay
baby i know rồi mọi thứ sẽ tan biến hết vào ngày mai
không bao giờ kết nhạc không bao giờ chết
confirm cho anh được biết đồ chơi không bao giờ hết
say thôi chưa hề bết cảm xúc lại lên lại lên
cuộc vui đưa đôi mình đến cuộc vui không bao giờ kết
the party never ends
the party never ends
the party never ends
the party never ends
cuộc vui không bao giờ kết
the party never ends
cuộc vui không bao giờ kết
the party never ends
cuộc vui không bao giờ kết
the party never ends
pull up to quận five looking hella nice
balmains more chains never check the price
but you girl worth more than all this iceeee
said she in pillz baby we can make a deal
kinda like your friend yeah she seems super chilled
got that eyes to kill swear swear that i can feel
got that bryson till swear those those eyes can kill
get you happy gotta worth like bracelets
not yet make it i m just way to darn impatient
way too drunk that s one thing i admitted
asian glow on my face so i can change it
outta town for a while
you and me yeah alright
get no sleep in too deep
i m a freak one to keep
cuộc vui không bao giờ kết
the party never ends
cuộc vui không bao giờ kết
the party never ends"
ngày trong xanh - quang hùng masterd.mp3,0h34gAIhpkwU6Hf2pfBSoY,"nếu hôm nay quên âu lo em muốn đi đâu đi đâu
hãy theo anh cùng ngồi lên vi vu chuyến xe xanh màu ooh nah ooh nah ooh nah
dẫu đi đâu ta vẫn nhớ màu sắc quê hương
ngắm quanh con đường màu xanh ru câu hát câu hò
có những dễ thương ngoài khung kính những con người chân chính
đồng lòng vượt bão giông hoà cùng nụ cười người á đông
trong ánh mắt ai cũng ân cần như ai một người vì mọi người vượt chông gai
đồng lòng tận tâm viết lên những nốt xanh cho cuộc đời này
màu màu xanh của hi vọng chính em
màu xanh khắp cung đường làm trái tim rung động
màu xanh giấc mộng sẽ có nắng cuộc đời mình cứ chắc chắn
sau giông bão qua còn tình người với nhau
màu xanh ở trong lòng i know you
màu xanh khiến em cười sưởi ấm bao tâm hồn
màu xanh chữa lành những vết xước đồng hành cùng tới phía trước
dù đi đến đâu đường dài đến đâu thì vẫn có nhau oh oh oh oh
ah ah hey ah ah hey
hah ah ah ah ah okay okay let s go
huh yeah hoh huh yeah hoh
hah ah ah ah ah và đây là masterd
từng gọi lộn số chạy tìm nhầm chỗ mình cần giải ngố loanh quanh đó đây
lục tìm từng phố dặn lòng phải cố ném bớt âu lo siết chặt trong tay
không cho ai lắng lo quá lâu che cho em nắng mưa nỗi sầu
giữa những suy tư và playlist em yêu có thêm màu xanh
cứ nối tiếp câu chuyện ta nghe trên radio đừng vội vàng đi đâu
dẫu đường xa không sao vì ta vẫn có nhau
xanh xanh trong trái tim bình phương lên cho ta thêm bao nhiêu tin yêu mới
xung quanh ta là những món quà bầu trời nở hoa nhiều điều thật quý giá
chẳng cần đợi chờ chẳng cần đợi chờ ooh ooh ooh ooh
lên xe nhanh đi thôi đến khắp bốn phương vùng trời
và kể từ giờ và kể từ giờ ooh ooh ooh ooh
chỉ cần một cuộc gọi là một ngày xanh sẽ đến
màu xanh của hi vọng chính em
màu xanh khắp cung đường làm trái tim rung động
màu xanh giấc mộng sẽ có nắng cuộc đời mình cứ chắc chắn
sau giông bão qua còn tình người với nhau
màu xanh ở trong lòng i know you
màu xanh khiến em cười sưởi ấm bao tâm hồn
màu xanh chữa lành những vết xước đồng hành cùng tới phía trước
dù đi đến đâu đường dài đến đâu thì vẫn có nhau
màu xanh của hi vọng chính em
màu xanh khắp cung đường làm trái tim rung động
màu xanh giấc mộng sẽ có nắng có nắng cuộc đời mình cứ chắc chắn chắc chắn
sau giông bão qua còn tình người với nhau oh oh oh
màu xanh ở trong lòng i know you
màu xanh khiến em cười sưởi ấm bao tâm hồn
màu xanh chữa lành những vết xước đồng hành cùng tới phía trước
dù đi đến đâu đường dài đến đâu thì vẫn có nhau oh oh oh hey
là lá la la la là là hey lá la la
là lá la lá là la
là lá la la là hoh lá la la hoh
là lá la lá là la okay okay let s go
là lá la la là lá la la
là lá la lá là la
là lá la la là lá la la
là lá la lá là la
màu xanh của hi vọng
màu xanh khắp cung đường ooh ooh
màu xanh của hi vọng
màu xanh khắp cung đường whoo ooh ooh"
gọi anh - phạm khánh hưng.mp3,0H5bCdijH7QvkdjYLEVedA,"sao chẳng đến cùng anh
con sông khuya buồn lắm
không thể hát trong đêm vắng lặng
anh chỉ biết thương em vô cùng
em hãy đến cùng anh
cơn mưa đêm lạnh lắm
không thể nói khi em im lặng
anh thầm nhắc tên em trong lòng
gọi em
gọi em
gọi em giữa mùa đông giá lạnh
để nghe sớm mùa xuân bừng sáng
gọi em lúc hè sang nắng đổ
để nghe sớm mùa thu đầy gió
thương em thương em
thương em thương em vô cùng
sao chẳng đến cùng anh
con sông khuya buồn lắm
không thể hát trong đêm vắng lặng
anh chỉ biết thương em vô cùng
em hãy đến cùng anh hah hah
cơn mưa đêm lạnh lắm
không thể nói khi em yên lặng ah ah
anh thầm nhắc tên em trong lòng
gọi em
gọi em
gọi em giữa mùa đông giá lạnh
để nghe sớm mùa xuân bừng sáng
gọi em lúc hè sang nắng đổ
để nghe sớm mùa thu đầy gió
thương em thương em
thương em thương em vô cùng
gọi em giữa mùa đông giá lạnh giá lạnh
để nghe sớm mùa xuân bừng sáng huh huh huh huh
gọi em lúc hè sang nắng đổ hè sang nắng đổ
để nghe sớm mùa thu đầy gió huh huh huh huh
thương em thương em
yêu em yêu em vô cùng uh"
túy âm - ngọc mai.mp3,0HablPLGK71wHnoDe01BWJ,"ơ chứ mình ta uống cạn ly này
chứ nâng lên thì hạ xuống
vơi đầy tình ta
nhìn sâu trong đáy nhạt nhòa
đắng cay cay đắng mình ta với đời
rót đến tràn ly
anh chìm đắm trong men cay đắng nồng
khóc chát làn mi
uống cùng anh cho đêm này say chất ngất
dẫu năm tháng ấy còn đâu
những đam mê ta kiếm tìm
màu mắt xanh ngời
lạc giữa mây ngàn về chốn xa xôi
hãy say cùng anh
hãy hát cùng anh
hãy khóc cùng anh
thêm một lần
để anh được gần trái tim của em
dù trong phút giây
hình bóng người tan biến dần
phía sau những nỗi sầu
với em chắc quá đủ cho một mối tình
dẫu em không thể ở lại với anh
mình chẳng cùng với nhau
đi hết quãng đường
ôm ấp hy vọng
một ngày ngát xanh
tháng năm thăng trầm dòng đời ngả nghiêng
mình tự rời bỏ nhau
say đến điên dại
say hết kiếp người
say cho cháy đời
rót đến tràn ly
anh chìm đắm trong men cay đắng nồng
khóc chát làn mi
uống cùng anh cho đêm này say chất ngất
dẫu năm tháng ấy còn đâu
những đam mê ta kiếm tìm
màu mắt xanh ngời
lạc giữa mây ngàn về chốn xa xôi
hãy say cùng anh
hãy khóc cùng anh
hãy hát cùng anh
thêm một lần
để anh được gần trái tim của em
dù trong phút giây
hình bóng người tan biến dần
phía sau những nỗi sầu
với em chắc quá đủ cho một mối tình
dẫu em không thể ở lại với anh
mình chẳng cùng với nhau
đi hết quãng đường
ôm ấp hy vọng
một ngày ngát xanh
tháng năm thăng trầm dòng đời ngả nghiêng
mình tự rời bỏ nhau
say đến điên dại
say hết kiếp người
say cho cháy đời
dẫu em không thể ở lại với anh
mình chẳng cùng với nhau
đi hết quãng đường
ôm ấp hy vọng
một ngày ngát xanh
tháng năm thăng trầm dòng đời ngả nghiêng
mình tự rời bỏ nhau
say đến điên dại
say hết kiếp người
say cho cháy đời
dẫu em không thể ở lại với anh
mình chẳng cùng với nhau
đi hết quãng đường
ôm ấp hy vọng
một ngày ngát xanh
tháng năm thăng trầm dòng đời ngả nghiêng
mình tự rời bỏ nhau
say đến điên dại
say hết kiếp người
say cho cháy đời"
